train_node_idx,train_label,train_pred_label
650,2,1
137,1,1
773,1,1
786,2,1
635,2,2
549,1,1
733,2,2
220,2,0
529,1,1
596,2,1
193,2,1
667,2,2
751,1,1
464,2,2
718,2,2
451,0,0
872,0,0
266,2,2
844,2,0
445,2,2
368,2,2
333,2,2
203,2,1
296,2,2
511,2,2
882,2,2
874,2,2
620,2,2
677,2,2
136,2,2
227,1,1
639,2,2
682,2,0
404,2,2
341,2,1
645,1,1
411,2,1
488,2,2
389,2,2
334,2,2
123,2,2
806,2,2
458,2,2
598,2,2
833,2,2
455,2,2
381,2,1
507,2,2
331,2,2
754,2,2
480,1,1
720,1,1
318,2,2
892,0,0
248,2,2
426,2,1
590,2,2
932,2,2
689,2,2
848,2,1
919,1,1
612,2,2
804,0,0
889,2,2
727,2,2
722,2,2
797,2,2
205,1,1
567,2,2
579,2,2
482,2,2
643,2,2
641,1,1
272,1,1
465,2,2
182,1,1
653,2,2
326,2,2
379,2,2
131,1,1
261,2,2
731,2,2
277,2,2
742,2,1
704,2,2
916,2,2
921,1,1
242,1,1
721,2,2
717,2,2
767,2,0
884,2,2
395,2,2
589,2,2
230,1,1
761,2,2
380,1,1
224,2,2
913,2,2
573,2,2
706,2,2
232,1,1
861,1,1
924,2,2
274,2,0
611,2,2
322,2,1
907,2,2
162,2,2
177,2,1
328,2,2
815,1,1
917,0,0
619,2,2
654,2,2
812,2,2
784,2,2
684,1,1
866,1,1
531,2,2
760,2,2
302,2,2
803,2,2
886,2,2
865,1,1
398,2,2
250,2,2
842,2,2
129,2,2
252,2,2
517,2,2
878,2,2
457,2,2
536,2,2
407,2,2
738,2,2
746,2,0
354,2,1
343,2,2
290,1,1
813,2,2
158,2,2
880,2,2
563,0,0
304,2,2
902,0,0
606,2,2
421,2,0
537,1,1
762,2,1
293,1,1
422,2,2
700,0,0
707,2,2
413,2,2
443,2,2
124,2,2
196,2,2
747,2,2
930,2,2
269,2,0
785,0,0
375,2,2
908,2,1
295,2,2
126,2,2
448,2,2
693,2,1
664,2,2
840,2,2
200,2,2
724,2,0
826,2,2
213,1,1
674,2,2
789,1,1
633,2,0
376,2,2
581,2,2
894,0,0
530,2,2
860,2,2
479,2,2
570,2,2
143,2,0
561,2,2
750,2,0
805,2,0
342,2,0
262,2,2
268,2,2
365,1,1
282,2,2
378,2,2
329,2,1
831,2,2
338,2,2
316,2,2
321,2,2
766,2,2
441,0,0
240,2,2
519,0,0
406,2,2
456,0,0
506,0,0
832,0,0
678,2,2
260,2,2
885,2,1
505,2,2
845,2,1
481,2,2
408,2,2
494,2,1
736,2,2
228,2,2
584,1,1
609,2,2
187,2,2
324,1,1
192,2,2
199,2,2
864,2,2
405,2,2
843,2,2
911,2,0
847,1,1
500,0,0
890,0,0
539,2,2
846,0,0
474,2,2
881,0,0
159,2,2
744,2,2
346,0,0
822,0,0
402,1,1
373,2,2
763,2,2
926,0,0
259,2,2
350,2,2
460,2,2
174,1,1
372,2,0
314,2,2
582,0,0
497,0,0
795,2,2
657,2,2
893,1,1
185,2,1
170,2,2
835,0,0
665,2,1
703,2,0
367,2,2
223,2,2
415,2,2
808,2,2
538,2,2
670,0,0
912,2,2
323,2,2
841,0,0
602,1,1
244,2,1
828,2,2
903,1,1
594,2,2
340,2,2
516,2,2
533,2,2
532,2,2
359,2,2
128,1,1
673,2,2
349,2,2
923,1,1
814,0,0
642,2,2
504,2,2
546,2,2
179,2,2
231,2,2
452,2,2
471,2,2
486,2,2
888,2,2
434,2,2
190,2,2
409,2,2
702,2,2
775,0,0
160,2,2
510,2,2
798,2,2
779,0,0
307,2,0
239,1,1
595,2,2
790,2,2
933,2,1
753,1,1
424,2,1
287,2,2
593,2,2
849,2,2
339,2,2
807,2,2
898,2,2
877,2,2
325,2,2
410,2,2
337,2,2
690,1,1
858,2,2
745,2,2
202,2,2
555,2,2
273,0,0
157,2,0
759,1,1
209,2,2
583,1,1
891,2,2
358,2,2
253,2,2
696,2,2
837,0,0
300,2,2
644,2,2
688,2,2
332,2,2
139,2,2
586,2,2
175,2,1
247,2,2
566,1,1
541,2,2
758,2,1
214,2,1
285,2,2
414,2,2
778,2,2
188,1,1
651,2,1
134,1,1
135,2,2
544,2,2
896,1,1
489,2,2
